family,family_label,sample_index,attempt,ph_size,mean,scv,skewness,kurtosis
coxian,Coxian,276,277,100,0.9999999999999999,34.19276815489024,26.87096754191507,980.2606043107331
coxian,Coxian,277,278,100,1.0,0.9998794374527713,2.0000015071753787,9.001500919284394
coxian,Coxian,278,279,100,1.0000000000000002,2.3513194272950253,2.43916501970361,11.331743298978052
coxian,Coxian,279,280,100,1.0000000000000002,3.796741276779612,9.730658098255324,157.71248666510624
coxian,Coxian,280,281,100,1.0,3.3714884781086027,2.8259029550745067,13.664804449119881
coxian,Coxian,281,282,100,1.0,1.154925767981656,2.0149324814270586,9.062667106501427
coxian,Coxian,282,283,100,0.9999999999999997,2.977076578573074,2.720310541835316,13.48608835934931
coxian,Coxian,283,284,100,0.9999999999999997,1.449423109623453,1.9723804141967678,8.53380401319739
coxian,Coxian,284,285,100,1.0,88.48553068281977,97.54772813470198,12804.581748458477
coxian,Coxian,285,286,100,0.9999999999999999,53.31229346339756,12.118347440289956,198.8367012957721
coxian,Coxian,286,287,100,1.0,1.911553056633661,6.196402122419262,137.0652142135815
coxian,Coxian,287,288,100,0.9999999999999999,5.53395491183958,3.933761622882658,25.326468234833126
coxian,Coxian,288,289,100,1.0000000000000002,137.92388203958262,29.03939204931513,1268.8326309566364
coxian,Coxian,289,290,100,0.9999999999999998,4.668065642851831,3.8180493351447673,22.661168680791384
coxian,Coxian,290,291,100,1.0,326.24662225831776,1165.3892531363924,1876338.5035125671
coxian,Coxian,291,292,100,0.9999999999999999,1.5206879016768962,15.082832930942583,1153.667293668939
coxian,Coxian,292,293,100,1.0,1.6176198589476694,2.515987470357408,12.041502694466965
coxian,Coxian,293,294,100,0.9999999999999999,38.657188840028695,23.07671164181989,787.5228858523286
coxian,Coxian,294,295,100,0.9999999999999998,0.9911641312826156,1.9970973883786065,8.987078160730379
coxian,Coxian,295,296,100,1.0000000000000002,1.756123947510139,3.4997728500060608,24.83540539081458
coxian,Coxian,296,297,100,1.0000000000000002,13.911350148714863,8.12968901954029,155.4496133240515
coxian,Coxian,297,298,100,1.0,1.2697529633460882,2.0300166469499272,9.142049871677573
coxian,Coxian,298,299,100,1.0000000000000002,0.9991714651377273,2.000158252418934,9.011129190641007
coxian,Coxian,299,300,100,1.0,16.56090396707223,8.523168513533303,100.40324196300354
coxian,Coxian,300,301,100,0.9999999999999998,8.52379331160638,39.97326230635551,3025.8122083039934
coxian,Coxian,301,302,100,1.0000000000000002,1.0125274806030915,2.0232289833910055,9.290943600227532
coxian,Coxian,302,303,100,0.9999999999999998,0.980631909020161,1.9751665347992282,8.860213559236747
coxian,Coxian,303,304,100,1.0000000000000002,29.544770330743965,10.316520998990013,166.70290642609288
coxian,Coxian,304,305,100,1.0000000000000002,4.179123881530968,108.96767840307957,25966.98602467712
coxian,Coxian,305,306,100,1.0000000000000002,0.5126836137063406,1.4291440437582907,6.077393221889737
coxian,Coxian,306,307,100,0.9999999999999998,294.13388616049804,433.7153209288316,311432.0418758047
coxian,Coxian,307,308,100,1.0,297.8986399581574,39.201249736021936,2058.911418027915
coxian,Coxian,308,309,100,1.0,0.9321580579657571,1.9791172498625635,8.938829484355514
coxian,Coxian,309,310,100,1.0,57.77697603292058,12.932011420358572,225.85965800194248
coxian,Coxian,310,311,100,1.0000000000000002,0.6311432929581396,1.7901273810813665,8.069146321553744
coxian,Coxian,311,312,100,0.9999999999999999,0.8808958075116815,1.7831682756460727,7.988278432812896
coxian,Coxian,312,313,100,0.9999999999999999,292.2604424031824,29.79591805767942,1185.1053872983948
coxian,Coxian,313,314,100,1.0,1.0976990527292445,4.999977462873197,155.61804114750402
coxian,Coxian,314,315,100,1.0000000000000002,0.7501723060454105,1.278498829466301,5.013579471220385
coxian,Coxian,315,316,100,1.0,0.991636282629969,1.9998159515676373,8.999139033702944
coxian,Coxian,316,317,100,0.9999999999999999,1033.3086212464277,64.22346668379674,5247.228410423664
coxian,Coxian,317,318,100,0.9999999999999993,5.0958169618997395,3.4018355909784574,18.32875514458125
coxian,Coxian,318,319,100,1.0,0.9751259084302248,2.0362398695000477,11.13807417900777
coxian,Coxian,319,320,100,0.9999999999999999,2.004543624815256,8.00236915047431,120.76495216863566
coxian,Coxian,320,321,100,1.0000000000000002,1.00402031300596,3.5241895556198473,39.957974020161274
coxian,Coxian,321,322,100,0.9999999999999998,294.12168904123297,26.851406347812482,962.9130764918
coxian,Coxian,322,323,100,1.0,185.3637320885462,34.050843008633095,1880.7760611584922
coxian,Coxian,323,324,100,0.9999999999999999,1.042564019669955,2.396489206218279,14.942774429518721
coxian,Coxian,324,325,100,1.0,0.9694755823231729,8.280932373642145,178.4674796083097
coxian,Coxian,325,326,100,1.0,1.2665588320146268,14.909916394283721,1535.5568298326007
coxian,Coxian,326,327,100,1.0000000000000002,1.6367285052379035,16.84961275625899,816.482379502675
coxian,Coxian,327,328,100,1.0,1.0473500527854247,3.4509999203743336,85.34472345694937
coxian,Coxian,328,329,100,1.0,1.2825060061939282,48.99093697871424,11549.267237431806
coxian,Coxian,329,330,100,0.9999999999999998,11.023330292868879,10.108287109579635,159.15167325133362
coxian,Coxian,330,331,100,0.9999999999999999,298.30511748904513,27.22859108604686,995.9037878918546
coxian,Coxian,331,332,100,0.9999999999999998,0.4710047676151363,1.3149157174306025,5.687214797656153
coxian,Coxian,332,333,100,1.0,1.1701007851562366,54.037061523675774,76774.98948677338
coxian,Coxian,333,334,100,1.0,1.0000854292209782,2.0057803233792013,9.959523441209933
coxian,Coxian,334,335,100,0.9999999999999998,1.0026489557052778,2.0351001288696673,9.7681605842531
coxian,Coxian,335,336,100,1.0,31.05702204153041,22.1832838208318,666.8607626856683
coxian,Coxian,336,337,100,1.0000000000000002,1.001047983634472,34.73267910696481,3168.831818342386
coxian,Coxian,337,338,100,1.0,0.8586560410769344,1.7792637506771762,7.617381503436456
coxian,Coxian,338,339,100,1.0,0.6517333883240863,1.8629741424460102,12.599739110199511
coxian,Coxian,339,340,100,1.0000000000000002,9.363550774976076,11.078853969725905,189.40127557865767
coxian,Coxian,340,341,100,1.0,27.408204534735535,10.294711611256908,229.51459632068853
coxian,Coxian,341,342,100,1.0,4.609130353950473,6.084206117859137,55.124007675145364
coxian,Coxian,342,343,100,0.9999999999999997,0.9899076009496752,1.992884947965847,8.951374891187944
coxian,Coxian,343,344,100,0.9999999999999999,0.868679508719369,1.9778429758511777,8.906222607124013
coxian,Coxian,344,345,100,1.0,1.9116379107694552,68.96017247797359,11144.929180679228
coxian,Coxian,345,346,100,0.9999999999999999,1.1627700244307135,2.3005829322964426,13.382327059078547
coxian,Coxian,346,347,100,0.9999999999999999,0.7108650785331406,1.7420891433019536,7.737582077972883
coxian,Coxian,347,348,100,1.0,38.91106320461987,33.14146568348019,1457.1368364184716
coxian,Coxian,348,349,100,0.9999999999999999,0.4723217330321213,1.1568468708956208,5.0271704526965
coxian,Coxian,349,350,100,1.0,4.228796432873192,5.369531353371087,56.67650710793713
coxian,Coxian,350,351,100,1.0000000000000002,14.387026432839932,5.610966311263874,43.36044110501788
coxian,Coxian,351,352,100,0.9999999999999996,11.577473733168649,6.731733453438644,64.22812948600887
coxian,Coxian,352,353,100,1.0,5.840804844562101,111.28124799324324,28320.624600864317
coxian,Coxian,353,354,100,1.0000000000000002,1.7467942839130715,2.200010858007685,9.962792704526796
coxian,Coxian,354,355,100,1.0000000000000002,1.9635758778620738,2.668169083366745,12.76976646596683
coxian,Coxian,355,356,100,1.0000000000000002,1.5682469729082713,10.874382965681063,333.83344065836627
coxian,Coxian,356,357,100,1.0000000000000002,0.999546860705653,1.9999983119098306,8.999993237979716
coxian,Coxian,357,358,100,1.0000000000000004,1.662688313067138,9.785535611028951,296.66104695808104
coxian,Coxian,358,359,100,1.0,63.27112896732763,48.44415593647257,5984.039038650808
coxian,Coxian,359,360,100,0.9999999999999997,3.452535731364453,2.86138239319293,14.18910174776386
coxian,Coxian,360,361,100,0.9999999999999999,0.9999929072115625,1.999999873162597,8.9999994775599
coxian,Coxian,361,362,100,0.9999999999999999,5.863812960529707,3.7118824244464244,21.378420804303435
coxian,Coxian,362,363,100,0.9999999999999998,6.5457485222525,3.9802739947318293,24.6258030182975
coxian,Coxian,363,364,100,0.9999999999999999,38.36022287108822,11.371483333366388,179.7444122932778
coxian,Coxian,364,365,100,1.0000000000000002,1.08994924274117,12.534409461899756,1819.8327774974248
coxian,Coxian,365,366,100,1.0,2.2816513962566907,5.812014256324529,76.40957278339232
coxian,Coxian,366,367,100,1.0000000000000002,0.9711155611584865,1.9831492710616776,8.910679450560583
coxian,Coxian,367,368,100,1.0,281.3667832576479,30.928417032108904,1284.1054146211045
coxian,Coxian,368,369,100,0.9999999999999998,1.0106879369875186,2.1791917194297192,14.04172949472145
coxian,Coxian,369,370,100,1.0,1.8813191334765427,3.168427598046018,17.66562640928819
coxian,Coxian,370,371,100,1.0000000000000002,0.9533630700078866,1.9980986068930182,9.037823418170024
coxian,Coxian,371,372,100,1.0,67.821137225309,14.874402716720258,311.62832230187007
coxian,Coxian,372,373,100,1.0000000000000002,55.82614165469898,57.85783058116243,4493.217256531873
coxian,Coxian,373,374,100,1.0,1.6442735583464243,4.021160026311633,30.755301938829945
coxian,Coxian,374,375,100,1.0000000000000002,2.1448686619845576,2.4336066037070143,13.723176999029192
coxian,Coxian,375,376,100,1.0000000000000002,0.539798939031362,1.2735092149393892,5.769302418511793
coxian,Coxian,376,377,100,1.0,0.38874819075724876,1.3028194828896884,5.650880720496579
coxian,Coxian,377,378,100,1.0000000000000002,455.2711517660067,60.32765349260603,8697.904082729086
coxian,Coxian,378,379,100,1.0,6.282070197755788,5.838795054999636,50.25397115382547
coxian,Coxian,379,380,100,0.9999999999999998,52.46159221774689,17.898751709574118,453.10043797952903
coxian,Coxian,380,381,100,0.9999999999999999,0.9853427684070772,1.99638683330118,8.97323645108049
coxian,Coxian,381,382,100,1.0,0.5644692067542267,1.5049833300927757,6.494558267761801
coxian,Coxian,382,383,100,0.9999999999999999,1.7771139396065572,2.211491983856542,10.024558922459494
coxian,Coxian,383,384,100,1.0,0.9973856075255134,2.0634885920258035,9.97971364890064
coxian,Coxian,384,385,100,1.0000000000000002,1.0441473586672765,1.8078582885036563,7.680575802521455
coxian,Coxian,385,386,100,0.9999999999999996,0.5596573032238843,1.3657611435422772,5.83615574477803
coxian,Coxian,386,387,100,1.0,1.3745436858631237,4.055763484608475,54.24945844450012
coxian,Coxian,387,388,100,0.9999999999999999,0.9982244670394447,1.9995686665670591,8.998092593468083
coxian,Coxian,388,389,100,0.9999999999999999,53.41977718093256,11.622778585320894,183.45129881047455
coxian,Coxian,389,390,100,1.0,34.03834012406828,129.7867620432565,124372.79551455451
coxian,Coxian,390,391,100,1.0000000000000002,0.8871515638361662,2.4450042036350177,24.41218395646927
coxian,Coxian,391,392,100,0.9999999999999998,1.2766353651146336,6.783763248469438,189.3551735345666
coxian,Coxian,392,393,100,0.9999999999999999,0.9996820887883313,2.000003295204227,9.00003033650286
coxian,Coxian,393,394,100,1.0,0.9594581921614953,1.9329578666552862,8.595369230447716
coxian,Coxian,394,395,100,1.0,0.7480418146956287,1.8849770571543476,8.498897306501057
coxian,Coxian,395,396,100,0.9999999999999997,2.488181194045792,5.583284073898257,124.41988665155623
coxian,Coxian,396,397,100,1.0,0.8398184243372233,1.970496968384486,8.873504972030524
coxian,Coxian,397,398,100,1.0,3.57563970742088,4.523072290221597,31.536196769633566
coxian,Coxian,398,399,100,1.0000000000000002,142.29730014180404,146.1149148501909,82614.08922885978
coxian,Coxian,399,400,100,1.0000000000000002,3.5657628462480138,23.82109256293412,1516.9559158898887
coxian,Coxian,400,401,100,0.9999999999999998,4.093663522118582,2.4827302614438653,10.185618994966903
coxian,Coxian,401,402,100,1.0,31.70325269100428,10.834229424132554,227.46637061506075
coxian,Coxian,402,403,100,1.0,49.204227766260864,125.92260686504375,83466.908762909
coxian,Coxian,403,404,100,1.0,0.8786695536325231,1.9565326862738068,9.152902294953103
coxian,Coxian,404,405,100,1.0000000000000002,1.146484340868533,2.7401006599509072,17.602105607626015
coxian,Coxian,405,406,100,0.9999999999999999,20.96094936436749,13.142618343545461,295.8624778183241
coxian,Coxian,406,407,100,0.9999999999999998,0.9966355919213019,2.0131433190914376,9.188079716105166
coxian,Coxian,407,408,100,1.0,11.109984750026522,56.63645476644496,4668.98592033465
coxian,Coxian,408,409,100,1.0000000000000002,2.5459748610565525,6.686826317788899,76.61456687852265
coxian,Coxian,409,410,100,1.0000000000000002,1.2056429074380297,2.598300108574391,14.222484634090218
coxian,Coxian,410,411,100,1.0000000000000002,62.39440647537322,20.76732295531886,578.927803424527
coxian,Coxian,411,412,100,0.9999999999999999,21.371604614918727,6.9147803057596695,66.46572995979041
coxian,Coxian,412,413,100,1.0,0.5309513716133767,1.537797053990394,6.725682865931572
coxian,Coxian,413,414,100,0.9999999999999998,0.9999887883371179,2.0000007749521047,9.00013669759035
coxian,Coxian,414,415,100,1.0,1.019500795909889,2.0676290900094636,9.589339545189743
coxian,Coxian,415,416,100,1.0,0.6460333164935479,3.7740980160192783,312.1540051876444
coxian,Coxian,416,417,100,0.9999999999999999,2.205089225235294,5.6264297333832864,46.32180368906164
coxian,Coxian,417,418,100,1.0,43.2860011500215,33.316562616960205,1959.2020044096166
coxian,Coxian,418,419,100,0.9999999999999999,0.9995792084763475,1.9999998328871031,8.99999933143476
coxian,Coxian,419,420,100,0.9999999999999998,3.3400890017503926,7.209815169673853,81.13123262792585
coxian,Coxian,420,421,100,0.9999999999999998,0.4713679788413545,1.4465808499616912,6.386213993187565
coxian,Coxian,421,422,100,1.0,68.71440156057302,27.887562517155068,1084.6549155898322
coxian,Coxian,422,423,100,0.9999999999999999,1.0145172209630413,2.051098805567895,9.442391521801955
coxian,Coxian,423,424,100,0.9999999999999999,1.3482111202206801,2.064699614684854,9.282706566375822
coxian,Coxian,424,425,100,1.0000000000000002,8.141527478595656,29.033652846505337,4066.051646583164
coxian,Coxian,425,426,100,0.9999999999999997,1.006874467093542,2.0193321335351038,9.15372559043783
coxian,Coxian,426,427,100,0.9999999999999998,4.492701139786897,2.616606808178318,10.622762798518195
coxian,Coxian,427,428,100,1.0,8.423562577840821,21.094342675477094,648.55754573597
coxian,Coxian,428,429,100,1.0,1.672754914213284,21.565444189400285,1357.177674567738
coxian,Coxian,429,430,100,0.9999999999999999,2.011356001874096,2.284617323311646,10.379051037237412
coxian,Coxian,430,431,100,0.9999999999999999,645.7361148490282,60.994255671072835,4964.455823759116
coxian,Coxian,431,432,100,0.9999999999999999,1.1424091944763606,3.1171687118393563,24.09766996221199
coxian,Coxian,432,433,100,1.0,0.9848067570569694,1.9785356193990302,8.872649923334198
coxian,Coxian,433,434,100,0.9999999999999999,4.4106780000057695,107.70083376178926,19224.363658500384
coxian,Coxian,434,435,100,0.9999999999999999,1.755326290054812,5.35186971090473,55.788473111055985
coxian,Coxian,435,436,100,0.9999999999999998,14.5349550314416,9.018150178235178,112.02011295326004
coxian,Coxian,436,437,100,1.0,10.135592995053132,4.862628882730868,37.037520506409976
coxian,Coxian,437,438,100,1.0000000000000002,14.529697472784385,7.117173755090183,129.3229325151515
coxian,Coxian,438,439,100,0.9999999999999999,7.239160451150125,106.04791850707603,18006.516827546096
coxian,Coxian,439,440,100,1.0,1.0612971081282092,2.0042493993499026,9.01731886487223
coxian,Coxian,440,441,100,1.0,28.09431749927665,236.82414434230466,200635.6243152945
coxian,Coxian,441,442,100,1.0000000000000002,0.9954458294485427,2.172187079575057,11.506458756984404
coxian,Coxian,442,443,100,1.0,0.8632013403703056,1.9704432874551998,9.069073337267728
coxian,Coxian,443,444,100,1.0000000000000002,13.613187969559748,5.150910025882314,36.49409372772833
coxian,Coxian,444,445,100,1.0,2.2936047054885043,3.1844402593920136,18.824509786897266
coxian,Coxian,445,446,100,1.0,5.9146068471887805,6.102100262760328,223.84614208678116
coxian,Coxian,446,447,100,1.0000000000000004,9.441370402035338,4.828601385802104,34.41170773457165
coxian,Coxian,447,448,100,0.9999999999999998,0.9996599424252546,1.9993056450819686,8.994400867964117
coxian,Coxian,448,449,100,0.9999999999999998,11.08820634605501,201.1246539348138,119676.13085788
coxian,Coxian,449,450,100,1.0000000000000004,14.147913986379384,22.873315105618637,708.8956703629688
coxian,Coxian,450,451,100,1.0000000000000004,5.503878197662073,4.240598958178121,28.379861312221287
coxian,Coxian,451,452,100,1.0,5.836900734344213,4.385995429404347,28.91084077430226
coxian,Coxian,452,453,100,1.0000000000000002,0.9999414243157061,1.9999395761077494,8.999674155404172
coxian,Coxian,453,454,100,1.0,6.5864244393043085,3.862864397722295,22.947138027816955
coxian,Coxian,454,455,100,1.0,0.9991704711221998,1.9999504009612497,8.99979516464884
coxian,Coxian,455,456,100,0.9999999999999998,0.9937431713820146,1.9996093449782204,8.9983237579551
coxian,Coxian,456,457,100,1.0000000000000002,0.9861201246078881,1.9919678060525186,8.961759826503002
coxian,Coxian,457,458,100,1.0000000000000002,1.3164794219091742,2.5380219804292397,13.335242995786153
coxian,Coxian,458,459,100,1.0000000000000002,1.2506601372792414,6.5246821109770465,163.02187808428457
coxian,Coxian,459,460,100,0.9999999999999998,1.8835238095386364,2.647353280364116,12.607434612200704
coxian,Coxian,460,461,100,1.0,1.0195754329636957,2.2243443617832512,13.247362117686688
coxian,Coxian,461,462,100,0.9999999999999999,0.939085789763983,1.9942740071186915,8.975283768575194
coxian,Coxian,462,463,100,1.0,1.6576250844562526,2.018235983012665,8.6996238423872
coxian,Coxian,463,464,100,1.0000000000000002,6.921937370986366,29.984364813486746,1277.7708418427164
coxian,Coxian,464,465,100,0.9999999999999998,20.0079344548121,6.828378747592786,64.90761176914208
coxian,Coxian,465,466,100,1.0,0.9943721118568991,1.9499030170447842,8.73571734835754
coxian,Coxian,466,467,100,1.0,1.3588181611182004,2.018782943873894,9.007436349241393
coxian,Coxian,467,468,100,1.0,129.8820431263371,44.487014683341606,2920.642726503558
coxian,Coxian,468,469,100,1.0000000000000007,4.552035177890619,3.2578749986113773,17.36679016526411
coxian,Coxian,469,470,100,1.0,24.077195432215706,18.227288247498493,452.6871031958465
coxian,Coxian,470,471,100,1.0,5.188190374235798,3.6734189969554056,21.172819277708726
coxian,Coxian,471,472,100,0.9999999999999999,154.67368830643204,350.29177307849164,163039.1087596948
coxian,Coxian,472,473,100,1.0000000000000002,1.0444370317805283,2.541805910636397,17.030910682125338
coxian,Coxian,473,474,100,1.0,1398.0640645035219,191.15386174079245,68440.89480768838
coxian,Coxian,474,475,100,1.0,5.192342606918233,4.463840190592178,29.96456337055442
coxian,Coxian,475,476,100,0.9999999999999999,36.592823910078046,10.08050112780053,138.5244914691518
coxian,Coxian,476,477,100,0.9999999999999997,200.89633234610406,31.239521798737556,3761.8020509072135
coxian,Coxian,477,478,100,0.9999999999999998,596.900694059864,44.0478290171183,2878.193913825332
coxian,Coxian,478,479,100,1.0,6.403666945042435,7.982822800600896,87.76912380475639
coxian,Coxian,479,480,100,1.0000000000000004,6.3597020602595755,21.92905491757812,2393.331706781198
coxian,Coxian,480,481,100,1.0,0.9297679135610646,1.3323545018319198,5.537923249538419
coxian,Coxian,481,482,100,0.9999999999999999,1.9187774591658024,2.2659785071804075,10.519800701076019
coxian,Coxian,482,483,100,0.9999999999999999,0.7205665885246345,1.765189145545985,8.032033072357708
coxian,Coxian,483,484,100,0.9999999999999999,0.9954022989340445,1.9998726575547938,8.999485397543372
coxian,Coxian,484,485,100,1.0,1.0638224215839642,9.474322578931808,595.1654025563399
coxian,Coxian,485,486,100,1.0,0.9893222261272234,1.9966212948063338,9.023757977569385
coxian,Coxian,486,487,100,1.0000000000000002,232.74578014539284,51.2697190728252,3534.7359512475227
coxian,Coxian,487,488,100,1.0000000000000002,1.020597825880266,1.9767437506647838,8.891100013875288
coxian,Coxian,488,489,100,1.0,3.0026617088091054,2.653551148952414,12.640837445169662
coxian,Coxian,489,490,100,0.9999999999999998,26.31058251323402,13.69233204574374,293.44177603312295
coxian,Coxian,490,491,100,1.0,1.0034797170789362,2.01535247824691,9.148092193927814
coxian,Coxian,491,492,100,0.9999999999999998,0.9756239257915678,1.9985456071500798,8.994875770067523
coxian,Coxian,492,493,100,1.0000000000000004,0.6588437913004995,1.7852359544854384,7.992477361857127
coxian,Coxian,493,494,100,1.0,99.75467404835058,144.12526038026687,27848.00505420112
coxian,Coxian,494,495,100,1.0,2.358208542942106,376.926364077459,645228.5340862743
coxian,Coxian,495,496,100,1.0000000000000002,34.93991085870554,8.91989419963011,109.1143670469708
coxian,Coxian,496,497,100,1.0000000000000002,4.959847920359854,4.974782883550314,36.67831022797689
coxian,Coxian,497,498,100,0.9999999999999999,1.000150368748368,2.000726909252856,9.00589460386439
coxian,Coxian,498,499,100,0.9999999999999998,4.012028815512384,66.90778181907817,11232.542697798479
coxian,Coxian,499,500,100,1.0000000000000002,1.2484476844813064,4.0047912723108885,33.99724811574879
coxian,Coxian,500,501,100,1.0000000000000002,13.478767088607468,77.72812009996203,20870.15104239017
coxian,Coxian,501,502,100,1.0,0.7489404690806751,1.9078773770416237,8.812533181089044
coxian,Coxian,502,503,100,0.9999999999999997,4.319921211794204,3.511096992152498,19.022831798569275
coxian,Coxian,503,504,100,0.9999999999999999,47.307857118129284,333.7032932187248,224133.8508514974
coxian,Coxian,504,505,100,0.9999999999999999,39.10654262992811,19.643077352955665,542.5370441104053
coxian,Coxian,505,506,100,0.9999999999999998,7.43646565089999,4.8266323344793545,39.041700658689265
coxian,Coxian,506,507,100,1.0,102.75520366780219,46.472397094926635,3214.33237870905
coxian,Coxian,507,508,100,1.0,0.7373168999112356,1.8967409162582147,8.536733631229835
coxian,Coxian,508,509,100,0.9999999999999996,6.418073356995555,4.617977451062759,33.81786250601715
coxian,Coxian,509,510,100,0.9999999999999998,9.012415677045198,16.465652476443704,836.6496266380015
coxian,Coxian,510,511,100,0.9999999999999998,40.17110241148261,107.50421951066431,15824.800196594348
coxian,Coxian,511,512,100,0.9999999999999997,4.962549871374038,3.402817735108953,18.635744992964277
coxian,Coxian,512,513,100,1.0000000000000004,0.8522754403396146,2.3568051390643503,52.40818283563662
coxian,Coxian,513,514,100,0.9999999999999998,15.58717261543135,6.28878074254258,65.76086290683948
coxian,Coxian,514,515,100,1.0000000000000002,9.137907578239142,4.402323014632854,28.602807423594612
coxian,Coxian,515,516,100,1.0000000000000002,1.795852384779637,3.8620209378449624,24.5971980858755
coxian,Coxian,516,517,100,0.9999999999999999,71.27263885774471,93.76883975396673,11388.284485292304
coxian,Coxian,517,518,100,1.0,9.208331265563213,22.111217028245463,986.4527141607832
coxian,Coxian,518,519,100,1.0,0.9774835176452088,1.9986942361479,8.998409031154317
coxian,Coxian,519,520,100,1.0000000000000002,1.2044529319820843,10.546418465591763,621.165403751567
coxian,Coxian,520,521,100,0.9999999999999999,0.8969979612635679,2.828115070646462,52.51586983196782
coxian,Coxian,521,522,100,0.9999999999999999,0.8351390157286889,1.9958747109214494,9.443741160744793
coxian,Coxian,522,523,100,1.0000000000000007,48.36040300702109,10.614317990497627,153.23898779721387
coxian,Coxian,523,524,100,0.9999999999999999,0.9562255701691462,5.341285532727743,719.1959165525589
coxian,Coxian,524,525,100,1.0,0.9771174941841427,1.999255711748684,8.996531899163243
coxian,Coxian,525,526,100,1.0,18.715318356540926,7.722707305208539,104.99036294436524
coxian,Coxian,526,527,100,1.0000000000000002,0.7938809477775025,1.9445192308382235,8.75645551785081
coxian,Coxian,527,528,100,1.0,7.366707157628616,8.68673749458117,107.55837086302171
coxian,Coxian,528,529,100,0.9999999999999999,9.38908099385478,7.246562585041543,86.18404181929021
coxian,Coxian,529,530,100,1.0000000000000002,11.090535869927882,5.689052324229523,50.04663297086141
coxian,Coxian,530,531,100,1.0000000000000004,1.2142147267823955,1.8711066238364438,9.66424474677252
coxian,Coxian,531,532,100,0.9999999999999998,1.0712952136067906,2.263940323985214,11.277449454856711
coxian,Coxian,532,533,100,1.0000000000000002,35.450495506413404,8.94623860678866,105.73161926268753
coxian,Coxian,533,534,100,1.0,418.5590813359989,141.82080014849572,26863.525451338784
coxian,Coxian,534,535,100,1.0,46.67514655595856,21.242832108646674,607.7827364342588
coxian,Coxian,535,536,100,1.0000000000000002,0.8053496338181044,1.7942633509063652,8.128693956976221
coxian,Coxian,536,537,100,1.0000000000000002,1039.1973723078881,67.43704551197334,6072.236814503302
coxian,Coxian,537,538,100,1.0000000000000002,15.170532578997921,5.511382130866166,41.838167854656426
coxian,Coxian,538,539,100,0.9999999999999998,0.9961991283206049,2.4408386283535655,23.859489046170847
coxian,Coxian,539,540,100,0.9999999999999999,0.9692538821257257,2.010245398780845,16.085783987806288
coxian,Coxian,540,541,100,1.0,1.1825196598161276,2.1270136637185444,9.61928936932667
coxian,Coxian,541,542,100,0.9999999999999998,0.999978640599225,2.006810987084049,9.212331289926178
coxian,Coxian,542,543,100,1.0000000000000002,10.366528787219684,246.14838571860125,218644.58140687685
coxian,Coxian,543,544,100,1.0000000000000002,2.539281651329339,5.0597700515562325,42.28515315201697
coxian,Coxian,544,545,100,0.9999999999999999,0.9865447068981223,1.9981541890118049,8.992285958905013
coxian,Coxian,545,546,100,1.0,22.07136323841238,17.536009953471783,458.92212718311066
coxian,Coxian,546,547,100,0.9999999999999998,3.544691763560938,2.8922140166774577,14.390268786733623
coxian,Coxian,547,548,100,1.0000000000000002,1.0069720474914674,2.275025918851501,12.562306605341458
coxian,Coxian,548,549,100,1.0000000000000004,9.912747243075147,15.517275021837348,335.5555753120688
coxian,Coxian,549,550,100,1.0000000000000002,0.9935679145538678,1.9774860483472456,8.828307072479273
coxian,Coxian,550,551,100,1.0,28.832515780846467,46.540822057770946,2991.8719033423185
coxian,Coxian,551,552,100,1.0,3.6459064544490767,2.9085463957689845,14.443268585786566
coxian,Coxian,552,553,100,0.9999999999999998,2.2777818512699195,2.5854079096887768,15.175147731940537
coxian,Coxian,553,554,100,1.0000000000000002,0.890289493177838,1.956935716517332,8.763388904158738
coxian,Coxian,554,555,100,1.0000000000000002,12.015378321608235,19.25492587497183,520.8785210961603
coxian,Coxian,555,556,100,1.0000000000000002,1.004201632722383,2.0528848272411744,10.005445383094376
coxian,Coxian,556,557,100,1.0,5.175845719437436,9.07182578339495,118.42514548590968
coxian,Coxian,557,558,100,1.0000000000000004,0.8872998701397975,1.8702391281867343,8.48910604594837
coxian,Coxian,558,559,100,0.9999999999999998,1.011367998399721,2.390535115101575,31.081913423571855
coxian,Coxian,559,560,100,1.0,0.9797136392513339,2.001299887394199,9.028190411315896
coxian,Coxian,560,561,100,1.0000000000000004,9.524924864205053,8.810516131450669,119.5898271699028
coxian,Coxian,561,562,100,1.0,0.9193211710301545,1.1738030634764387,4.873948850686101
coxian,Coxian,562,563,100,1.0,0.9885352045689428,1.999672675795026,8.998659465578081
coxian,Coxian,563,564,100,1.0,1.3165733414102125,112.70011520659797,34099.327950663916
coxian,Coxian,564,565,100,1.0000000000000002,0.9945121178283818,2.000414823429652,9.035926300078192
coxian,Coxian,565,566,100,1.0,240.27144293713908,33.714669846154266,1521.8056110415894
coxian,Coxian,566,567,100,1.0000000000000002,88.47332035704449,18.225032030296962,444.73055912760213
coxian,Coxian,567,568,100,0.9999999999999998,1.0378224741251074,2.0590498212757122,9.59432832816666
coxian,Coxian,568,569,100,1.0000000000000002,3.40079080247449,13.318775459231416,297.0858882398551
coxian,Coxian,569,570,100,0.9999999999999999,4.012205541617289,3.0764024043884235,15.8611310416982
coxian,Coxian,570,571,100,1.0,0.9998396232974907,1.9999963743801918,8.999985253681963
coxian,Coxian,571,572,100,1.0,82.63338448470144,23.014455718754082,687.1669148517186
